Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Year,Month,Month_Name,Quarter,Year_Month,Total_Cost,Profit,Profit_Margin
1047,2023-04-14,Eve,West,7146.06,16,Clothing,3966.86,4321.04,Returning,0.23,Credit Card,Retail,West-Eve,2023,4,April,2,2023-04,63469.76,-56323.700000000004,-788.178380814043
1078,2023-02-08,Alice,South,9813.32,49,Furniture,3026.85,3183.58,Returning,0.25,Cash,Retail,South-Alice,2023,2,February,1,2023-02,148315.65,-138502.33,-1411.370769525502
1003,2023-07-17,Eve,West,5738.44,15,Electronics,1729.14,1870.88,Returning,0.23,Cash,Online,West-Eve,2023,7,July,3,2023-07,25937.100000000002,-20198.660000000003,-351.9886937913441
1001,2023-05-14,Eve,South,2669.46,35,Electronics,2745.75,3244.76,New,0.05,Bank Transfer,Online,South-Eve,2023,5,May,2,2023-05,96101.25,-93431.79,-3500.025847924299
1005,2023-03-08,Alice,North,4426.26,12,Clothing,253.29,683.78,New,0.25,Credit Card,Online,North-Alice,2023,3,March,1,2023-03,3039.48,1386.7800000000002,31.33073972157081
1090,2023-06-28,Charlie,North,5976.25,41,Clothing,3736.88,3946.77,Returning,0.06,Credit Card,Online,North-Charlie,2023,6,June,2,2023-06,153212.08000000002,-147235.83000000002,-2463.6825768667645
1014,2023-02-11,David,West,823.51,44,Food,2257.48,2747.81,Returning,0.27,Cash,Online,West-David,2023,2,February,1,2023-02,99329.12,-98505.61,-11961.677453825698
1027,2023-01-15,Bob,West,6261.2,26,Food,149.11,477.67,Returning,0.14,Cash,Retail,West-Bob,2023,1,January,1,2023-01,3876.8600000000006,2384.3399999999992,38.08119849230178
1009,2023-04-21,Eve,North,9813.66,47,Clothing,359.41,733.0,Returning,0.2,Bank Transfer,Retail,North-Eve,2023,4,April,2,2023-04,16892.27,-7078.610000000001,-72.13017365590413
1079,2023-06-06,David,South,1982.07,34,Furniture,1967.96,1993.4,Returning,0.15,Credit Card,Online,South-David,2023,6,June,2,2023-06,66910.64,-64928.57,-3275.7960112407736
1015,2023-10-16,Charlie,North,7946.69,23,Food,2937.94,3007.53,Returning,0.03,Cash,Retail,North-Charlie,2023,10,October,4,2023-10,67572.62,-59625.92999999999,-750.3240972027346
1090,2023-08-19,Bob,West,9088.2,31,Clothing,2347.81,2668.02,Returning,0.09,Bank Transfer,Retail,West-Bob,2023,8,August,3,2023-08,72782.11,-63693.91,-700.8418608745405
1042,2023-06-06,Bob,North,9442.65,20,Food,3115.06,3565.58,Returning,0.3,Credit Card,Retail,North-Bob,2023,6,June,2,2023-06,62301.2,-52858.549999999996,-559.7851238794194
1077,2023-02-07,Eve,West,9605.34,12,Clothing,2427.46,2743.09,New,0.29,Credit Card,Retail,West-Eve,2023,2,February,1,2023-02,29129.52,-19524.18,-203.2638095059623
1051,2023-04-07,Alice,West,5262.45,23,Electronics,3325.43,3401.1,New,0.1,Cash,Online,West-Alice,2023,4,April,2,2023-04,76484.89,-71222.44,-1353.4083934289163
1063,2023-10-16,Charlie,North,9775.35,4,Clothing,1134.67,1201.39,New,0.3,Bank Transfer,Retail,North-Charlie,2023,10,October,4,2023-10,4538.68,5236.67,53.57015349834021
1096,2023-09-11,Eve,South,7597.37,23,Electronics,608.57,1032.22,New,0.25,Cash,Retail,South-Eve,2023,9,September,3,2023-09,13997.11,-6399.740000000001,-84.23625544102762
1052,2023-07-15,Charlie,East,1700.55,48,Food,3002.35,3080.61,Returning,0.18,Bank Transfer,Retail,East-Charlie,2023,7,July,3,2023-07,144112.8,-142412.25,-8374.481785304755
1096,2023-03-27,Alice,North,4821.31,48,Clothing,2449.21,2714.12,New,0.01,Credit Card,Online,North-Alice,2023,3,March,1,2023-03,117562.08,-112740.77,-2338.3845884209895
1004,2023-11-18,Alice,East,7211.48,1,Food,182.99,211.18,Returning,0.27,Bank Transfer,Retail,East-Alice,2023,11,November,4,2023-11,182.99,7028.49,97.4625180961467
1094,2023-01-10,Eve,North,2548.67,25,Electronics,1933.39,1982.92,New,0.17,Bank Transfer,Online,North-Eve,2023,1,January,1,2023-01,48334.75,-45786.08,-1796.4695311672363
1023,2023-01-05,Alice,East,6442.09,2,Clothing,575.32,914.77,Returning,0.26,Bank Transfer,Online,East-Alice,2023,1,January,1,2023-01,1150.64,5291.45,82.13871585153265
1015,2023-05-03,David,South,6699.34,30,Food,2680.22,3027.92,Returning,0.25,Bank Transfer,Online,South-David,2023,5,May,2,2023-05,80406.59999999999,-73707.26,-1100.216737768198
1043,2023-11-26,Bob,South,1710.73,3,Electronics,2009.1,2186.42,New,0.25,Bank Transfer,Online,South-Bob,2023,11,November,4,2023-11,6027.299999999999,-4316.57,-252.32327719745368
1029,2023-12-19,Eve,North,5694.34,21,Food,3085.1,3200.75,New,0.21,Cash,Retail,North-Eve,2023,12,December,4,2023-12,64787.1,-59092.759999999995,-1037.7455508452251
1036,2023-04-28,Charlie,West,7739.11,25,Furniture,4037.73,4446.45,Returning,0.09,Bank Transfer,Online,West-Charlie,2023,4,April,2,2023-04,100943.25,-93204.14,-1204.3263372661715
1013,2023-10-21,David,East,5039.07,20,Electronics,1533.36,1649.7399999999998,Returning,0.1,Bank Transfer,Online,East-David,2023,10,October,4,2023-10,30667.199999999997,-25628.129999999997,-508.58848954271326
1032,2023-06-08,Eve,West,219.82,49,Electronics,4812.41,5088.0,Returning,0.09,Credit Card,Online,West-Eve,2023,6,June,2,2023-06,235808.09,-235588.27,-107173.26448912747
1071,2023-10-30,Alice,West,189.48,22,Electronics,2701.39,3185.81,New,0.01,Bank Transfer,Online,West-Alice,2023,10,October,4,2023-10,59430.579999999994,-59241.09999999999,-31265.09394131306
1059,2023-08-16,Alice,West,3634.59,21,Clothing,3110.54,3192.99,New,0.17,Credit Card,Online,West-Alice,2023,8,August,3,2023-08,65321.34,-61686.75,-1697.2134408557774
1086,2023-12-31,Alice,South,9269.32,33,Clothing,3419.33,3890.36,Returning,0.21,Cash,Retail,South-Alice,2023,12,December,4,2023-12,112837.89,-103568.57,-1117.3265137032708
1028,2023-08-04,Alice,North,2363.9,38,Clothing,3350.32,3449.94,New,0.26,Cash,Online,North-Alice,2023,8,August,3,2023-08,127312.16,-124948.26000000001,-5285.682981513601
1066,2023-07-03,Charlie,North,6380.2,15,Furniture,2579.31,2867.36,Returning,0.04,Bank Transfer,Retail,North-Charlie,2023,7,July,3,2023-07,38689.65,-32309.45,-506.40183693301157
1042,2023-01-15,David,South,2298.55,46,Furniture,2172.38,2367.11,New,0.16,Cash,Retail,South-David,2023,1,January,1,2023-01,99929.48000000001,-97630.93000000001,-4247.500815731657
1045,2023-06-06,Bob,South,3284.53,15,Electronics,316.22,799.04,New,0.0,Bank Transfer,Online,South-Bob,2023,6,June,2,2023-06,4743.3,-1458.77,-44.413355944381685
1062,2023-05-16,Charlie,North,8495.62,46,Furniture,159.32,303.36,New,0.03,Cash,Retail,North-Charlie,2023,5,May,2,2023-05,7328.719999999999,1166.9000000000015,13.735313020120973
1057,2023-09-18,Charlie,West,7315.73,25,Food,1821.91,2027.74,New,0.02,Bank Transfer,Retail,West-Charlie,2023,9,September,3,2023-09,45547.75,-38232.020000000004,-522.6002053110217
1006,2023-06-06,Bob,East,1044.45,21,Electronics,1701.62,2193.22,New,0.22,Bank Transfer,Retail,East-Bob,2023,6,June,2,2023-06,35734.02,-34689.57,-3321.324141892862
1028,2023-02-16,Bob,East,4344.15,24,Electronics,1969.09,2241.96,Returning,0.02,Credit Card,Online,East-Bob,2023,2,February,1,2023-02,47258.159999999996,-42914.009999999995,-987.8574634853768
1028,2023-11-20,Alice,East,388.78,5,Food,734.92,991.21,Returning,0.21,Credit Card,Online,East-Alice,2023,11,November,4,2023-11,3674.6,-3285.8199999999997,-845.161788157827
1044,2023-11-28,Charlie,West,4860.81,6,Electronics,3703.93,3840.24,New,0.07,Credit Card,Online,West-Charlie,2023,11,November,4,2023-11,22223.579999999998,-17362.769999999997,-357.19910879051014
1084,2023-06-22,Eve,North,6658.1,49,Furniture,4291.97,4645.64,Returning,0.26,Credit Card,Online,North-Eve,2023,6,June,2,2023-06,210306.53,-203648.43,-3058.656824018864
1030,2023-05-10,Bob,South,1273.18,43,Clothing,4696.64,4713.68,Returning,0.24,Bank Transfer,Online,South-Bob,2023,5,May,2,2023-05,201955.52000000002,-200682.34000000003,-15762.291270676576
1062,2023-04-05,Bob,North,2959.96,48,Food,2487.19,2521.4500000000003,New,0.29,Cash,Online,North-Bob,2023,4,April,2,2023-04,119385.12,-116425.15999999999,-3933.335585616022
1075,2023-04-25,David,West,4038.58,44,Furniture,3519.29,3822.98,Returning,0.27,Bank Transfer,Online,West-David,2023,4,April,2,2023-04,154848.76,-150810.18000000002,-3734.237776644267
1092,2023-08-31,Eve,South,9203.36,47,Food,4284.98,4462.4,New,0.28,Credit Card,Retail,South-Eve,2023,8,August,3,2023-08,201394.05999999997,-192190.69999999995,-2088.2666765181407
1089,2023-10-19,Eve,West,9933.22,23,Food,2120.54,2597.67,Returning,0.26,Credit Card,Retail,West-Eve,2023,10,October,4,2023-10,48772.42,-38839.2,-391.0031188275303
1062,2023-10-09,Bob,East,544.62,4,Electronics,1581.59,2034.15,Returning,0.21,Cash,Online,East-Bob,2023,10,October,4,2023-10,6326.36,-5781.74,-1061.6099298593515
1097,2023-10-26,Alice,East,7633.98,27,Electronics,4686.79,5046.51,Returning,0.05,Credit Card,Retail,East-Alice,2023,10,October,4,2023-10,126543.33,-118909.35,-1557.6324538445217
1001,2023-10-10,David,West,3780.07,18,Furniture,2602.6,3013.49,Returning,0.08,Bank Transfer,Online,West-David,2023,10,October,4,2023-10,46846.799999999996,-43066.729999999996,-1139.3103831410529
1027,2023-03-10,Eve,South,3985.34,21,Food,2511.41,2848.4,Returning,0.06,Bank Transfer,Online,South-Eve,2023,3,March,1,2023-03,52739.61,-48754.270000000004,-1223.3402921708062
1062,2023-05-28,Bob,South,7567.22,28,Electronics,933.16,1004.7,Returning,0.18,Bank Transfer,Online,South-Bob,2023,5,May,2,2023-05,26128.48,-18561.26,-245.28505844947017
1077,2023-01-11,Eve,North,9192.42,35,Electronics,585.37,970.49,Returning,0.15,Bank Transfer,Retail,North-Eve,2023,1,January,1,2023-01,20487.95,-11295.53,-122.87874139780386
1003,2023-09-11,David,East,9514.19,22,Food,4218.43,4331.42,New,0.26,Bank Transfer,Online,East-David,2023,9,September,3,2023-09,92805.46,-83291.27,-875.4425757736602
1070,2023-11-26,David,North,5813.51,40,Furniture,3089.96,3258.45,New,0.29,Cash,Online,North-David,2023,11,November,4,2023-11,123598.4,-117784.89,-2026.0546554491175
1072,2023-12-26,Charlie,North,3635.5,23,Furniture,1662.83,2074.25,New,0.12,Bank Transfer,Online,North-Charlie,2023,12,December,4,2023-12,38245.09,-34609.59,-951.9898225828633
1027,2023-02-07,Bob,West,7896.74,3,Food,999.09,1271.99,New,0.15,Credit Card,Online,West-Bob,2023,2,February,1,2023-02,2997.27,4899.469999999999,62.044210648951335
1009,2023-05-14,David,West,2584.91,40,Furniture,2799.71,3231.08,Returning,0.29,Credit Card,Retail,West-David,2023,5,May,2,2023-05,111988.4,-109403.48999999999,-4232.390682847758
1062,2023-07-19,Charlie,North,5684.33,10,Electronics,2940.4,3054.79,Returning,0.08,Credit Card,Online,North-Charlie,2023,7,July,3,2023-07,29404.0,-23719.67,-417.2817200971794
1037,2023-01-23,Charlie,East,3649.93,25,Food,1074.62,1382.4299999999998,Returning,0.24,Credit Card,Retail,East-Charlie,2023,1,January,1,2023-01,26865.499999999996,-23215.569999999996,-636.0552120177647
1097,2023-10-30,Eve,West,6600.65,49,Electronics,4264.46,4315.52,New,0.07,Cash,Retail,West-Eve,2023,10,October,4,2023-10,208958.54,-202357.89,-3065.726708733231
1051,2023-12-12,Eve,North,2479.95,8,Clothing,467.11,792.21,New,0.2,Credit Card,Online,North-Eve,2023,12,December,4,2023-12,3736.88,-1256.9300000000003,-50.68368313877297
1044,2023-10-29,Charlie,North,1996.77,11,Clothing,1812.66,2196.3,New,0.08,Cash,Online,North-Charlie,2023,10,October,4,2023-10,19939.260000000002,-17942.49,-898.5756997551047
1024,2023-12-29,Eve,North,9190.57,5,Furniture,3417.9,3714.52,Returning,0.27,Credit Card,Retail,North-Eve,2023,12,December,4,2023-12,17089.5,-7898.93,-85.94602946280808
1079,2023-08-06,David,North,1107.86,45,Clothing,1406.9,1547.35,New,0.17,Cash,Retail,North-David,2023,8,August,3,2023-08,63310.50000000001,-62202.64000000001,-5614.666113046776
1059,2023-05-21,Alice,North,5108.98,37,Electronics,4146.99,4172.349999999999,Returning,0.06,Cash,Retail,North-Alice,2023,5,May,2,2023-05,153438.63,-148329.65,-2903.3124028671086
1032,2023-04-14,David,North,2286.44,45,Clothing,3712.35,3780.88,New,0.07,Cash,Retail,North-David,2023,4,April,2,2023-04,167055.75,-164769.31,-7206.369290250344
1096,2023-07-29,Charlie,West,485.41,38,Electronics,3955.66,4270.59,Returning,0.15,Credit Card,Online,West-Charlie,2023,7,July,3,2023-07,150315.08,-149829.66999999998,-30866.622030860504
1088,2023-04-21,Charlie,East,456.59,29,Furniture,639.58,1107.45,New,0.29,Cash,Retail,East-Charlie,2023,4,April,2,2023-04,18547.82,-18091.23,-3962.248406666813
1052,2023-04-14,David,North,1834.7,5,Furniture,745.71,856.9100000000001,Returning,0.23,Bank Transfer,Retail,North-David,2023,4,April,2,2023-04,3728.55,-1893.8500000000001,-103.22396032048837
1062,2023-11-12,Eve,South,8681.03,9,Electronics,1468.05,1838.21,New,0.15,Bank Transfer,Retail,South-Eve,2023,11,November,4,2023-11,13212.449999999999,-4531.419999999998,-52.19910540569492
1058,2023-06-20,Eve,West,2896.54,48,Clothing,2614.48,3049.04,New,0.1,Credit Card,Retail,West-Eve,2023,6,June,2,2023-06,125495.04000000001,-122598.50000000001,-4232.584393793975
1052,2023-12-22,Charlie,West,9509.55,2,Furniture,3752.68,4017.91,Returning,0.16,Bank Transfer,Online,West-Charlie,2023,12,December,4,2023-12,7505.36,2004.1899999999996,21.075550367788168
1012,2023-11-20,Bob,North,5858.06,1,Food,4190.83,4528.77,Returning,0.22,Bank Transfer,Online,North-Bob,2023,11,November,4,2023-11,4190.83,1667.2300000000005,28.460445949683006
1039,2023-05-13,Eve,West,4422.48,40,Furniture,3536.46,3945.82,New,0.24,Bank Transfer,Online,West-Eve,2023,5,May,2,2023-05,141458.4,-137035.91999999998,-3098.621587887339
1002,2023-10-20,David,North,5842.88,30,Clothing,4646.55,4784.28,Returning,0.1,Credit Card,Retail,North-David,2023,10,October,4,2023-10,139396.5,-133553.62,-2285.7498356974643
1003,2023-11-24,Eve,East,5215.31,11,Food,3706.78,3862.26,New,0.22,Credit Card,Retail,East-Eve,2023,11,November,4,2023-11,40774.58,-35559.270000000004,-681.8246662231008
1056,2023-05-07,David,East,7611.88,28,Clothing,1566.03,1576.34,Returning,0.2,Bank Transfer,Online,East-David,2023,5,May,2,2023-05,43848.84,-36236.96,-476.0579515178905
1081,2023-04-16,Charlie,West,2896.71,44,Electronics,1362.15,1844.07,New,0.29,Credit Card,Online,West-Charlie,2023,4,April,2,2023-04,59934.600000000006,-57037.89000000001,-1969.0576550638486
1059,2023-04-02,Eve,West,3595.2,12,Food,3496.15,3955.75,Returning,0.28,Cash,Retail,West-Eve,2023,4,April,2,2023-04,41953.8,-38358.600000000006,-1066.9392523364488
1002,2023-10-14,David,South,8951.53,39,Clothing,1004.71,1389.35,New,0.24,Bank Transfer,Online,South-David,2023,10,October,4,2023-10,39183.69,-30232.160000000003,-337.73176205631887
1002,2023-02-20,Charlie,West,9469.92,26,Food,508.94,557.69,New,0.22,Credit Card,Retail,West-Charlie,2023,2,February,1,2023-02,13232.44,-3762.5200000000004,-39.73127544900063
1092,2023-01-29,Bob,South,8936.33,13,Clothing,2684.5,2913.78,New,0.08,Credit Card,Retail,South-Bob,2023,1,January,1,2023-01,34898.5,-25962.17,-290.52385039496073
1054,2023-10-23,David,East,4252.54,8,Food,4117.13,4177.06,Returning,0.25,Bank Transfer,Retail,East-David,2023,10,October,4,2023-10,32937.04,-28684.5,-674.5262831155028
1087,2023-10-24,Bob,East,7825.62,28,Clothing,551.83,569.63,New,0.13,Credit Card,Retail,East-Bob,2023,10,October,4,2023-10,15451.240000000002,-7625.620000000002,-97.44429195386438
1096,2023-08-02,Bob,North,4815.72,30,Electronics,3969.86,4281.79,Returning,0.08,Bank Transfer,Retail,North-Bob,2023,8,August,3,2023-08,119095.8,-114280.08,-2373.063217961177
1097,2023-09-24,Alice,East,5025.64,9,Food,4067.28,4548.09,Returning,0.12,Credit Card,Retail,East-Alice,2023,9,September,3,2023-09,36605.520000000004,-31579.880000000005,-628.3752915051616
1001,2023-09-14,Eve,South,2126.33,39,Food,2437.26,2889.67,Returning,0.25,Cash,Online,South-Eve,2023,9,September,3,2023-09,95053.14000000001,-92926.81000000001,-4370.291064886448
1019,2023-10-29,David,West,5952.19,31,Food,333.69,685.1,New,0.04,Bank Transfer,Online,West-David,2023,10,October,4,2023-10,10344.39,-4392.2,-73.79132722577741
1002,2023-04-11,Bob,North,1942.75,21,Food,914.22,971.57,Returning,0.14,Cash,Online,North-Bob,2023,4,April,2,2023-04,19198.62,-17255.87,-888.2187620640843
1053,2023-12-12,Alice,South,3382.49,47,Electronics,3551.76,3696.1,Returning,0.15,Bank Transfer,Retail,South-Alice,2023,12,December,4,2023-12,166932.72,-163550.23,-4835.202173546708
1044,2023-04-20,Charlie,West,8564.8,34,Food,3573.3,3740.13,Returning,0.01,Credit Card,Online,West-Charlie,2023,4,April,2,2023-04,121492.20000000001,-112927.40000000001,-1318.5059779562864
1090,2023-07-01,David,North,2150.05,31,Furniture,4496.86,4880.799999999999,New,0.06,Cash,Retail,North-David,2023,7,July,3,2023-07,139402.66,-137252.61000000002,-6383.693867584475
1032,2023-11-09,Bob,East,804.47,25,Electronics,2934.3,3337.4,Returning,0.25,Credit Card,Retail,East-Bob,2023,11,November,4,2023-11,73357.5,-72553.03,-9018.736559473939
1070,2023-01-01,Eve,South,783.18,12,Furniture,664.33,863.03,Returning,0.25,Bank Transfer,Retail,South-Eve,2023,1,January,1,2023-01,7971.960000000001,-7188.780000000001,-917.8962690569219
1032,2023-11-15,Alice,West,9413.77,1,Food,651.0,865.76,Returning,0.09,Bank Transfer,Retail,West-Alice,2023,11,November,4,2023-11,651.0,8762.77,93.08459841275068
1068,2023-02-24,Bob,North,5118.51,22,Clothing,3619.61,3651.42,Returning,0.26,Bank Transfer,Online,North-Bob,2023,2,February,1,2023-02,79631.42,-74512.91,-1455.7539205745422
1055,2023-05-29,Eve,North,4153.18,40,Furniture,959.73,1111.41,New,0.23,Bank Transfer,Online,North-Eve,2023,5,May,2,2023-05,38389.2,-34236.02,-824.3326800186843
1075,2023-11-05,Bob,East,8127.7,37,Food,1675.51,1906.64,New,0.13,Bank Transfer,Online,East-Bob,2023,11,November,4,2023-11,61993.87,-53866.170000000006,-662.7480098920975
1056,2023-05-17,David,West,8374.68,47,Furniture,2461.7,2529.02,Returning,0.22,Cash,Retail,West-David,2023,5,May,2,2023-05,115699.9,-107325.22,-1281.5441306414095
1017,2023-07-21,David,East,3388.69,1,Food,172.59,404.69,Returning,0.29,Bank Transfer,Online,East-David,2023,7,July,3,2023-07,172.59,3216.1,94.90688142025384
1038,2023-11-09,David,East,6966.82,1,Food,1281.65,1709.71,Returning,0.14,Credit Card,Online,East-David,2023,11,November,4,2023-11,1281.65,5685.17,81.60351494656098
1024,2023-04-27,Alice,West,7734.12,42,Food,2069.05,2363.9,Returning,0.07,Cash,Online,West-Alice,2023,4,April,2,2023-04,86900.1,-79165.98000000001,-1023.593893035019
1069,2023-06-03,David,West,6581.04,42,Clothing,1434.2,1482.88,New,0.28,Credit Card,Retail,West-David,2023,6,June,2,2023-06,60236.4,-53655.36,-815.3021406950877
1098,2023-10-18,Eve,West,1600.79,21,Furniture,725.03,828.9499999999999,New,0.18,Bank Transfer,Online,West-Eve,2023,10,October,4,2023-10,15225.63,-13624.84,-851.1322534498591
1070,2023-03-04,Bob,South,8771.24,15,Electronics,3653.66,3896.19,New,0.03,Credit Card,Retail,South-Bob,2023,3,March,1,2023-03,54804.899999999994,-46033.659999999996,-524.8249962377041
1086,2023-09-01,Charlie,West,5437.04,17,Electronics,4075.08,4262.21,New,0.17,Cash,Online,West-Charlie,2023,9,September,3,2023-09,69276.36,-63839.32,-1174.1557906507953
1011,2023-01-25,Eve,North,2896.48,22,Electronics,1324.52,1510.3,Returning,0.15,Cash,Retail,North-Eve,2023,1,January,1,2023-01,29139.44,-26242.96,-906.0293873943544
1016,2023-03-31,Eve,East,4309.76,38,Electronics,3883.38,4152.72,Returning,0.26,Cash,Online,East-Eve,2023,3,March,1,2023-03,147568.44,-143258.68,-3324.052383427383
1097,2023-03-16,David,South,471.95,35,Food,1958.49,2254.84,New,0.16,Credit Card,Online,South-David,2023,3,March,1,2023-03,68547.15,-68075.2,-14424.23985591694
1073,2023-10-21,Alice,West,1365.88,45,Furniture,2558.09,2958.55,New,0.08,Cash,Online,West-Alice,2023,10,October,4,2023-10,115114.05,-113748.17,-8327.83040969924
1059,2023-07-29,Bob,South,7678.91,16,Furniture,4287.21,4464.28,Returning,0.2,Credit Card,Retail,South-Bob,2023,7,July,3,2023-07,68595.36,-60916.45,-793.2955328295292
1070,2023-12-13,Alice,West,100.12,8,Clothing,3762.27,4166.95,Returning,0.16,Bank Transfer,Online,West-Alice,2023,12,December,4,2023-12,30098.16,-29998.04,-29962.085497403114
1080,2023-01-17,Bob,South,4224.0,47,Furniture,4035.33,4211.25,Returning,0.07,Bank Transfer,Online,South-Bob,2023,1,January,1,2023-01,189660.51,-185436.51,-4390.068892045455
1093,2023-05-08,Bob,East,5272.85,17,Furniture,727.38,764.54,Returning,0.17,Credit Card,Retail,East-Bob,2023,5,May,2,2023-05,12365.46,-7092.609999999999,-134.5118863612657
1003,2023-12-30,Alice,East,640.88,17,Furniture,395.11,676.6600000000001,Returning,0.25,Cash,Retail,East-Alice,2023,12,December,4,2023-12,6716.87,-6075.99,-948.0698414679814
1020,2023-09-08,Eve,North,9733.47,26,Clothing,4472.35,4770.42,New,0.01,Credit Card,Retail,North-Eve,2023,9,September,3,2023-09,116281.1,-106547.63,-1094.6520613922887
1059,2023-06-28,Bob,North,2338.64,13,Electronics,1969.78,2437.7,New,0.19,Credit Card,Retail,North-Bob,2023,6,June,2,2023-06,25607.14,-23268.5,-994.958608421989
1036,2023-07-01,Alice,West,3111.57,17,Furniture,1475.0,1840.77,Returning,0.1,Credit Card,Online,West-Alice,2023,7,July,3,2023-07,25075.0,-21963.43,-705.8632780236343
1019,2023-06-01,Bob,East,3109.03,38,Clothing,3637.25,4096.96,Returning,0.09,Bank Transfer,Online,East-Bob,2023,6,June,2,2023-06,138215.5,-135106.47,-4345.614870232837
1090,2023-01-25,Charlie,South,2381.12,17,Clothing,4190.26,4645.35,New,0.12,Credit Card,Retail,South-Charlie,2023,1,January,1,2023-01,71234.42,-68853.3,-2891.635028893966
1067,2023-06-29,Eve,South,114.59,48,Food,4319.32,4625.56,Returning,0.1,Bank Transfer,Online,South-Eve,2023,6,June,2,2023-06,207327.36,-207212.77,-180829.71463478488
1019,2023-07-17,David,South,7320.51,14,Clothing,1614.19,1882.79,New,0.25,Credit Card,Retail,South-David,2023,7,July,3,2023-07,22598.66,-15278.15,-208.7033553673173
1020,2023-12-10,Bob,North,9671.77,45,Electronics,4268.45,4551.599999999999,New,0.08,Bank Transfer,Online,North-Bob,2023,12,December,4,2023-12,192080.25,-182408.48,-1885.9886039473643
1096,2023-06-10,Charlie,South,2320.51,6,Furniture,252.62,742.0,New,0.22,Credit Card,Retail,South-Charlie,2023,6,June,2,2023-06,1515.72,804.7900000000002,34.681600165480866
1071,2023-06-26,David,North,6664.17,35,Clothing,295.82,684.6700000000001,New,0.03,Credit Card,Online,North-David,2023,6,June,2,2023-06,10353.699999999999,-3689.529999999999,-55.36368369954546
1052,2023-10-12,David,North,7444.77,46,Electronics,3136.42,3198.49,Returning,0.29,Cash,Retail,North-David,2023,10,October,4,2023-10,144275.32,-136830.55000000002,-1837.9419377630204
1033,2023-03-04,Bob,West,8499.41,14,Clothing,362.38,753.81,Returning,0.19,Cash,Retail,West-Bob,2023,3,March,1,2023-03,5073.32,3426.09,40.30973914659959
1040,2023-05-30,Alice,South,4284.03,47,Clothing,1656.82,1750.38,New,0.21,Credit Card,Online,South-Alice,2023,5,May,2,2023-05,77870.54,-73586.51,-1717.6936202594288
1039,2023-06-03,Bob,South,3099.02,8,Clothing,3380.14,3609.34,Returning,0.09,Credit Card,Online,South-Bob,2023,6,June,2,2023-06,27041.12,-23942.1,-772.5700382701627
1082,2023-06-05,Charlie,East,3320.42,15,Clothing,1719.47,1832.6,Returning,0.12,Credit Card,Online,East-Charlie,2023,6,June,2,2023-06,25792.05,-22471.629999999997,-676.770709729492
1001,2023-02-18,David,West,7154.95,27,Clothing,939.02,1286.92,Returning,0.07,Credit Card,Retail,West-David,2023,2,February,1,2023-02,25353.54,-18198.59,-254.34964604923866
1011,2023-12-03,Bob,East,8186.12,13,Electronics,1442.69,1882.57,Returning,0.28,Cash,Online,East-Bob,2023,12,December,4,2023-12,18754.97,-10568.850000000002,-129.1069517671376
1092,2023-03-25,Alice,West,1897.98,49,Furniture,2315.0,2467.28,New,0.15,Bank Transfer,Retail,West-Alice,2023,3,March,1,2023-03,113435.0,-111537.02,-5876.617245703327
1057,2023-12-27,Bob,South,3772.32,31,Furniture,2403.16,2453.35,Returning,0.19,Credit Card,Online,South-Bob,2023,12,December,4,2023-12,74497.95999999999,-70725.63999999998,-1874.8579123722266
1089,2023-06-26,Eve,North,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,North-Eve,2023,6,June,2,2023-06,137404.75,-128375.54000000001,-1421.78042154297
1050,2023-05-28,Alice,North,8086.27,6,Furniture,3763.26,4102.72,New,0.11,Credit Card,Retail,North-Alice,2023,5,May,2,2023-05,22579.56,-14493.29,-179.23331771014324
1023,2023-04-28,Charlie,North,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,North-Charlie,2023,4,April,2,2023-04,11556.25,-1706.1499999999996,-17.321143947777177
1031,2023-12-08,David,North,7567.06,22,Food,4236.05,4382.320000000001,New,0.2,Bank Transfer,Online,North-David,2023,12,December,4,2023-12,93193.1,-85626.04000000001,-1131.5628526799048
1094,2023-03-04,Bob,North,3992.63,49,Food,615.47,715.84,Returning,0.21,Credit Card,Retail,North-Bob,2023,3,March,1,2023-03,30158.030000000002,-26165.4,-655.342468498208
1042,2023-07-08,Alice,East,5947.31,23,Electronics,1314.0,1567.78,Returning,0.15,Credit Card,Retail,East-Alice,2023,7,July,3,2023-07,30222.0,-24274.69,-408.1625138087639
1099,2023-12-26,Eve,West,6644.04,25,Electronics,4148.48,4293.69,New,0.11,Bank Transfer,Online,West-Eve,2023,12,December,4,2023-12,103711.99999999999,-97067.95999999999,-1460.9779591935028
1007,2023-02-18,Alice,South,876.71,34,Clothing,1921.07,2289.27,Returning,0.07,Bank Transfer,Retail,South-Alice,2023,2,February,1,2023-02,65316.38,-64439.67,-7350.169383262424
1016,2023-11-23,Eve,East,5490.52,26,Clothing,4906.85,4954.39,New,0.25,Bank Transfer,Online,East-Eve,2023,11,November,4,2023-11,127578.1,-122087.58,-2223.606871480297
